,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
545,2019-06-30T00:00:00.0000000Z,2019-07-01T00:00:00.0000000Z,2019-06-30T00:00:05.5050000Z,2019-06-30T23:59:58.6800000Z,133.26,136.81,119.3,122.06,485263.92322667,46832
546,2019-07-01T00:00:00.0000000Z,2019-07-02T00:00:00.0000000Z,2019-07-01T00:00:00.1020000Z,2019-07-01T23:59:56.9540000Z,122.03,126.52,113.13,122.54,404223.5186062,44025
547,2019-07-02T00:00:00.0000000Z,2019-07-03T00:00:00.0000000Z,2019-07-02T00:00:01.1430000Z,2019-07-02T23:59:49.5630000Z,122.59,123.41,111.2,118.59,378949.36960981,34260
548,2019-07-03T00:00:00.0000000Z,2019-07-04T00:00:00.0000000Z,2019-07-03T00:00:07.1180000Z,2019-07-03T23:59:59.9970000Z,118.59,123.16,117.22,121.78,182486.75137681,21165
549,2019-07-04T00:00:00.0000000Z,2019-07-05T00:00:00.0000000Z,2019-07-04T00:00:04.3000000Z,2019-07-04T23:59:59.2350000Z,121.78,127.37,118.59,119.59,252404.96151258,26011
550,2019-07-05T00:00:00.0000000Z,2019-07-06T00:00:00.0000000Z,2019-07-05T00:00:06.2850000Z,2019-07-05T23:59:59.8130000Z,119.48,120.85,116.56,118.54,170118.86017284,19154
551,2019-07-06T00:00:00.0000000Z,2019-07-07T00:00:00.0000000Z,2019-07-06T00:00:05.3650000Z,2019-07-06T23:59:50.9360000Z,118.46,122.29,117.3,118.25,133588.85401387,15593
552,2019-07-07T00:00:00.0000000Z,2019-07-08T00:00:00.0000000Z,2019-07-07T00:00:16.4910000Z,2019-07-07T23:59:53.3880000Z,118.16,121.39,117.0,120.18,125056.68378978,13387
553,2019-07-08T00:00:00.0000000Z,2019-07-09T00:00:00.0000000Z,2019-07-08T00:00:07.4350000Z,2019-07-08T23:59:55.2380000Z,120.2,125.67,118.01,123.5,194849.89834076,19609
554,2019-07-09T00:00:00.0000000Z,2019-07-10T00:00:00.0000000Z,2019-07-09T00:00:00.2650000Z,2019-07-09T23:59:58.1750000Z,123.42,124.2,117.88,119.51,222172.2151141,22171
555,2019-07-10T00:00:00.0000000Z,2019-07-11T00:00:00.0000000Z,2019-07-10T00:00:03.8740000Z,2019-07-10T23:59:55.9880000Z,119.45,120.5,102.5,108.28,469735.4480394,43613
556,2019-07-11T00:00:00.0000000Z,2019-07-12T00:00:00.0000000Z,2019-07-11T00:00:04.4910000Z,2019-07-11T23:59:58.6200000Z,108.31,108.31,95.25,102.94,565881.00772699,48709
557,2019-07-12T00:00:00.0000000Z,2019-07-13T00:00:00.0000000Z,2019-07-12T00:00:04.1010000Z,2019-07-12T23:59:56.7160000Z,103.02,107.0,100.59,105.16,260223.25077596,25271
558,2019-07-13T00:00:00.0000000Z,2019-07-14T00:00:00.0000000Z,2019-07-13T00:00:03.3250000Z,2019-07-13T23:59:35.3250000Z,105.23,105.51,97.5,101.15,240576.48114799,23661
559,2019-07-14T00:00:00.0000000Z,2019-07-15T00:00:00.0000000Z,2019-07-14T00:00:04.2690000Z,2019-07-14T23:59:55.3690000Z,101.19,101.91,88.0,89.72,491898.43293513,40566
560,2019-07-15T00:00:00.0000000Z,2019-07-16T00:00:00.0000000Z,2019-07-15T00:00:00.4420000Z,2019-07-15T23:59:45.9560000Z,89.72,93.0,84.88,90.5,439669.7407385,37643
561,2019-07-16T00:00:00.0000000Z,2019-07-17T00:00:00.0000000Z,2019-07-16T00:00:02.9270000Z,2019-07-16T23:59:56.5310000Z,90.54,91.89,76.63,79.68,568814.71440805,45958
562,2019-07-17T00:00:00.0000000Z,2019-07-18T00:00:00.0000000Z,2019-07-17T00:00:04.2170000Z,2019-07-17T23:59:53.6100000Z,79.73,95.0,76.8,90.25,715309.05161181,56236
563,2019-07-18T00:00:00.0000000Z,2019-07-19T00:00:00.0000000Z,2019-07-18T00:00:04.3480000Z,2019-07-18T23:59:58.1600000Z,90.24,105.0,87.01,101.4,664988.70415325,48952
564,2019-07-19T00:00:00.0000000Z,2019-07-20T00:00:00.0000000Z,2019-07-19T00:00:07.5780000Z,2019-07-19T23:59:53.6050000Z,101.4,101.67,94.97,98.75,280628.92627575,28201
565,2019-07-20T00:00:00.0000000Z,2019-07-21T00:00:00.0000000Z,2019-07-20T00:00:03.2660000Z,2019-07-20T23:59:58.4540000Z,98.65,106.04,97.53,100.48,290269.74133541,27855
566,2019-07-21T00:00:00.0000000Z,2019-07-22T00:00:00.0000000Z,2019-07-21T00:00:06.4210000Z,2019-07-21T23:59:59.3660000Z,100.46,101.86,96.48,99.76,183357.66672708,19480
567,2019-07-22T00:00:00.0000000Z,2019-07-23T00:00:00.0000000Z,2019-07-22T00:00:04.7540000Z,2019-07-22T23:59:24.3960000Z,99.77,100.88,90.91,95.12,285810.20034365,22796
568,2019-07-23T00:00:00.0000000Z,2019-07-24T00:00:00.0000000Z,2019-07-23T00:00:15.1440000Z,2019-07-23T23:59:58.8790000Z,95.12,95.12,88.23,90.02,282613.76137617,21621
569,2019-07-24T00:00:00.0000000Z,2019-07-25T00:00:00.0000000Z,2019-07-24T00:00:04.1960000Z,2019-07-24T23:59:50.8970000Z,90.02,97.36,86.11,94.45,347152.19634545,27606
570,2019-07-25T00:00:00.0000000Z,2019-07-26T00:00:00.0000000Z,2019-07-25T00:00:04.3720000Z,2019-07-25T23:59:53.9650000Z,94.4,96.85,91.12,93.29,189626.63066569,17624
571,2019-07-26T00:00:00.0000000Z,2019-07-27T00:00:00.0000000Z,2019-07-26T00:00:25.9860000Z,2019-07-26T23:59:53.6280000Z,93.3,94.65,90.18,94.33,129605.61715823,15695
572,2019-07-27T00:00:00.0000000Z,2019-07-28T00:00:00.0000000Z,2019-07-27T00:00:02.3530000Z,2019-07-27T23:59:53.3080000Z,94.28,96.53,86.57,88.87,238975.9204344,21541
573,2019-07-28T00:00:00.0000000Z,2019-07-29T00:00:00.0000000Z,2019-07-28T00:00:02.1260000Z,2019-07-28T23:59:59.8950000Z,88.84,91.08,83.27,90.02,178250.89963871,17109
574,2019-07-29T00:00:00.0000000Z,2019-07-30T00:00:00.0000000Z,2019-07-29T00:00:00.7760000Z,2019-07-29T23:59:48.6430000Z,90.11,92.44,87.25,90.24,163220.89101816,16594
575,2019-07-30T00:00:00.0000000Z,2019-07-31T00:00:00.0000000Z,2019-07-30T00:00:04.6100000Z,2019-07-30T23:59:51.3120000Z,90.26,92.73,88.43,90.33,92345.98074439,12764
576,2019-07-31T00:00:00.0000000Z,2019-08-01T00:00:00.0000000Z,2019-07-31T00:00:02.7590000Z,2019-07-31T23:59:31.3740000Z,90.33,100.0,90.01,98.89,256689.54890338,22730
577,2019-08-01T00:00:00.0000000Z,2019-08-02T00:00:00.0000000Z,2019-08-01T00:00:23.8790000Z,2019-08-01T23:59:44.2950000Z,98.92,101.54,95.76,98.89,188771.44425355,19503
578,2019-08-02T00:00:00.0000000Z,2019-08-03T00:00:00.0000000Z,2019-08-02T00:00:00.2000000Z,2019-08-02T23:59:37.3580000Z,98.88,98.98,92.22,94.83,198059.88467465,20058
579,2019-08-03T00:00:00.0000000Z,2019-08-04T00:00:00.0000000Z,2019-08-03T00:00:09.4040000Z,2019-08-03T23:59:51.7900000Z,94.88,96.79,93.6,94.2,131132.20724345,15385
580,2019-08-04T00:00:00.0000000Z,2019-08-05T00:00:00.0000000Z,2019-08-04T00:00:01.6720000Z,2019-08-04T23:59:55.9050000Z,94.25,94.79,90.52,92.95,149822.68377798,16014
581,2019-08-05T00:00:00.0000000Z,2019-08-06T00:00:00.0000000Z,2019-08-05T00:00:03.7960000Z,2019-08-05T23:59:54.7360000Z,92.98,107.04,92.98,96.39,441477.98880069,44640
582,2019-08-06T00:00:00.0000000Z,2019-08-07T00:00:00.0000000Z,2019-08-06T00:00:08.2710000Z,2019-08-06T23:59:36.7060000Z,96.4,99.28,90.9,92.88,222018.99440811,20718
583,2019-08-07T00:00:00.0000000Z,2019-08-08T00:00:00.0000000Z,2019-08-07T00:00:02.2400000Z,2019-08-07T23:59:51.8150000Z,92.86,94.46,87.19,90.5,257121.70032485,22934
584,2019-08-08T00:00:00.0000000Z,2019-08-09T00:00:00.0000000Z,2019-08-08T00:00:00.6880000Z,2019-08-08T23:59:59.3520000Z,90.5,92.82,87.69,90.0,161430.25018746,17344
585,2019-08-09T00:00:00.0000000Z,2019-08-10T00:00:00.0000000Z,2019-08-09T00:00:03.3020000Z,2019-08-09T23:59:54.1380000Z,90.0,90.32,82.5,84.32,201511.35711548,22774
586,2019-08-10T00:00:00.0000000Z,2019-08-11T00:00:00.0000000Z,2019-08-10T00:00:00.1160000Z,2019-08-10T23:59:59.3990000Z,84.28,87.33,81.84,85.17,188577.69797416,19982
587,2019-08-11T00:00:00.0000000Z,2019-08-12T00:00:00.0000000Z,2019-08-11T00:00:04.4530000Z,2019-08-11T23:59:58.7010000Z,85.16,91.35,85.15,89.78,143540.94638153,15462
588,2019-08-12T00:00:00.0000000Z,2019-08-13T00:00:00.0000000Z,2019-08-12T00:00:00.2670000Z,2019-08-12T23:59:56.3700000Z,89.81,89.93,85.33,85.78,118035.74927201,12917
589,2019-08-13T00:00:00.0000000Z,2019-08-14T00:00:00.0000000Z,2019-08-13T00:01:03.7570000Z,2019-08-13T23:59:58.3270000Z,85.78,86.54,83.0,84.53,138609.58970836,14838
590,2019-08-14T00:00:00.0000000Z,2019-08-15T00:00:00.0000000Z,2019-08-14T00:00:06.6800000Z,2019-08-14T23:59:57.7060000Z,84.49,86.07,74.0,75.81,309258.20061085,28259
591,2019-08-15T00:00:00.0000000Z,2019-08-16T00:00:00.0000000Z,2019-08-15T00:00:00.9050000Z,2019-08-15T23:59:55.1970000Z,75.77,77.89,70.66,76.25,289823.84472563,29416
592,2019-08-16T00:00:00.0000000Z,2019-08-17T00:00:00.0000000Z,2019-08-16T00:00:02.3350000Z,2019-08-16T23:59:59.9540000Z,76.25,76.39,72.25,74.76,192246.37642216,17039
593,2019-08-17T00:00:00.0000000Z,2019-08-18T00:00:00.0000000Z,2019-08-17T00:00:02.3620000Z,2019-08-17T23:59:17.9320000Z,74.76,75.44,71.63,72.71,101501.63894422,11565
594,2019-08-18T00:00:00.0000000Z,2019-08-19T00:00:00.0000000Z,2019-08-18T00:00:04.2210000Z,2019-08-18T23:59:26.8810000Z,72.71,78.18,71.35,76.34,164689.92870419,15159
595,2019-08-19T00:00:00.0000000Z,2019-08-20T00:00:00.0000000Z,2019-08-19T00:00:04.3430000Z,2019-08-19T23:59:38.8980000Z,76.29,79.06,75.54,77.16,150828.12646747,11722
596,2019-08-20T00:00:00.0000000Z,2019-08-21T00:00:00.0000000Z,2019-08-20T00:00:10.5050000Z,2019-08-20T23:59:50.2150000Z,77.17,77.24,73.18,75.11,112305.35555907,10365
597,2019-08-21T00:00:00.0000000Z,2019-08-22T00:00:00.0000000Z,2019-08-21T00:00:00.1290000Z,2019-08-21T23:59:54.6300000Z,75.11,75.35,70.0,73.19,178164.21203656,17757
598,2019-08-22T00:00:00.0000000Z,2019-08-23T00:00:00.0000000Z,2019-08-22T00:00:19.8170000Z,2019-08-22T23:59:52.9620000Z,73.2,74.85,70.9,73.39,150659.5029084,14992
599,2019-08-23T00:00:00.0000000Z,2019-08-24T00:00:00.0000000Z,2019-08-23T00:00:34.4580000Z,2019-08-23T23:59:16.4880000Z,73.32,76.1,72.5,75.48,105193.95644584,12013
600,2019-08-24T00:00:00.0000000Z,2019-08-25T00:00:00.0000000Z,2019-08-24T00:00:05.8960000Z,2019-08-24T23:59:39.3660000Z,75.48,75.6,71.59,73.4,91228.96923384,9529
601,2019-08-25T00:00:00.0000000Z,2019-08-26T00:00:00.0000000Z,2019-08-25T00:00:13.3140000Z,2019-08-25T23:59:57.3520000Z,73.43,74.88,70.66,72.15,98225.25457526,9900
602,2019-08-26T00:00:00.0000000Z,2019-08-27T00:00:00.0000000Z,2019-08-26T00:00:00.5740000Z,2019-08-26T23:59:32.6350000Z,72.13,75.55,72.13,73.38,130476.08026019,10966
603,2019-08-27T00:00:00.0000000Z,2019-08-28T00:00:00.0000000Z,2019-08-27T00:00:01.9330000Z,2019-08-27T23:59:49.2370000Z,73.41,73.61,71.91,72.75,86523.26320155,7535
604,2019-08-28T00:00:00.0000000Z,2019-08-29T00:00:00.0000000Z,2019-08-28T00:00:00.1350000Z,2019-08-28T23:59:51.8290000Z,72.7,72.99,64.21,66.79,259935.14834405,21504
605,2019-08-29T00:00:00.0000000Z,2019-08-30T00:00:00.0000000Z,2019-08-29T00:00:04.2950000Z,2019-08-29T23:59:48.8260000Z,66.81,66.81,62.05,63.46,187436.25634615,16861
606,2019-08-30T00:00:00.0000000Z,2019-08-31T00:00:00.0000000Z,2019-08-30T00:00:01.9570000Z,2019-08-30T23:59:55.5840000Z,63.5,65.57,62.07,64.21,128511.82356221,13042
607,2019-08-31T00:00:00.0000000Z,2019-09-01T00:00:00.0000000Z,2019-08-31T00:00:03.3900000Z,2019-08-31T23:59:33.7420000Z,64.18,65.33,62.39,64.35,84686.98868465,9713
608,2019-09-01T00:00:00.0000000Z,2019-09-02T00:00:00.0000000Z,2019-09-01T00:00:22.8620000Z,2019-09-01T23:59:54.3840000Z,64.33,67.37,64.0,66.1,101607.22353909,9620
609,2019-09-02T00:00:00.0000000Z,2019-09-03T00:00:00.0000000Z,2019-09-02T00:00:26.3280000Z,2019-09-02T23:59:49.6050000Z,66.11,68.14,65.08,67.2,122832.39640616,12076
610,2019-09-03T00:00:00.0000000Z,2019-09-04T00:00:00.0000000Z,2019-09-03T00:00:22.2440000Z,2019-09-03T23:59:59.2000000Z,67.2,71.0,66.63,69.12,142373.26883318,12673
611,2019-09-04T00:00:00.0000000Z,2019-09-05T00:00:00.0000000Z,2019-09-04T00:00:00.1760000Z,2019-09-04T23:59:56.6820000Z,69.17,69.36,66.55,67.13,108131.25787971,10180
612,2019-09-05T00:00:00.0000000Z,2019-09-06T00:00:00.0000000Z,2019-09-05T00:00:50.8370000Z,2019-09-05T23:59:27.1480000Z,67.13,67.46,64.23,65.27,86329.30092439,9273
613,2019-09-06T00:00:00.0000000Z,2019-09-07T00:00:00.0000000Z,2019-09-06T00:00:09.8650000Z,2019-09-06T23:59:54.6380000Z,65.26,68.24,63.87,64.98,139951.38885967,12458
614,2019-09-07T00:00:00.0000000Z,2019-09-08T00:00:00.0000000Z,2019-09-07T00:00:11.5250000Z,2019-09-07T23:59:17.5650000Z,64.91,70.58,64.64,68.87,128152.72514779,10664
615,2019-09-08T00:00:00.0000000Z,2019-09-09T00:00:00.0000000Z,2019-09-08T00:00:04.4630000Z,2019-09-08T23:59:38.9090000Z,68.9,72.25,68.01,70.56,129627.91683298,11054
616,2019-09-09T00:00:00.0000000Z,2019-09-10T00:00:00.0000000Z,2019-09-09T00:00:29.1710000Z,2019-09-09T23:59:51.7800000Z,70.45,71.47,67.8,69.93,98888.29848439,9269
617,2019-09-10T00:00:00.0000000Z,2019-09-11T00:00:00.0000000Z,2019-09-10T00:00:29.2340000Z,2019-09-10T23:59:51.6100000Z,69.92,73.24,69.62,70.75,155626.81203476,12845
618,2019-09-11T00:00:00.0000000Z,2019-09-12T00:00:00.0000000Z,2019-09-11T00:00:06.1280000Z,2019-09-11T23:59:41.8540000Z,70.72,71.7,68.21,69.81,78303.30909756,8328
619,2019-09-12T00:00:00.0000000Z,2019-09-13T00:00:00.0000000Z,2019-09-12T00:00:23.7610000Z,2019-09-12T23:59:33.8010000Z,69.84,70.0,68.29,69.28,61911.30614481,7068
620,2019-09-13T00:00:00.0000000Z,2019-09-14T00:00:00.0000000Z,2019-09-13T00:00:00.6110000Z,2019-09-13T23:59:45.5010000Z,69.2,69.69,67.1,69.09,70264.84851476,8077
621,2019-09-14T00:00:00.0000000Z,2019-09-15T00:00:00.0000000Z,2019-09-14T00:00:06.3930000Z,2019-09-14T23:59:48.9660000Z,69.1,71.45,68.3,70.62,69011.00960988,7257
622,2019-09-15T00:00:00.0000000Z,2019-09-16T00:00:00.0000000Z,2019-09-15T00:00:05.9410000Z,2019-09-15T23:59:57.3650000Z,70.64,71.47,69.71,70.14,37490.28035507,6450
623,2019-09-16T00:00:00.0000000Z,2019-09-17T00:00:00.0000000Z,2019-09-16T00:00:09.7640000Z,2019-09-16T23:59:48.4730000Z,70.14,73.81,69.45,72.76,121648.98985418,10226
624,2019-09-17T00:00:00.0000000Z,2019-09-18T00:00:00.0000000Z,2019-09-17T00:00:08.6180000Z,2019-09-17T23:59:54.3740000Z,72.74,77.66,72.18,74.13,186716.79222766,13264
625,2019-09-18T00:00:00.0000000Z,2019-09-19T00:00:00.0000000Z,2019-09-18T00:00:03.9150000Z,2019-09-18T23:59:45.7470000Z,74.16,80.26,74.09,77.75,250100.373557,16524
626,2019-09-19T00:00:00.0000000Z,2019-09-20T00:00:00.0000000Z,2019-09-19T00:00:00.0450000Z,2019-09-19T23:59:59.8860000Z,77.78,77.78,72.58,76.82,231813.591646,15202
627,2019-09-20T00:00:00.0000000Z,2019-09-21T00:00:00.0000000Z,2019-09-20T00:00:10.7300000Z,2019-09-20T23:59:44.6710000Z,76.83,77.2,72.91,75.1,132686.34826907,9992
628,2019-09-21T00:00:00.0000000Z,2019-09-22T00:00:00.0000000Z,2019-09-21T00:00:00.8670000Z,2019-09-21T23:59:12.9550000Z,75.07,75.5,72.04,73.18,70573.61916907,7193
629,2019-09-22T00:00:00.0000000Z,2019-09-23T00:00:00.0000000Z,2019-09-22T00:00:04.0310000Z,2019-09-22T23:59:59.8650000Z,73.19,73.25,71.02,72.26,64992.66071357,6807
630,2019-09-23T00:00:00.0000000Z,2019-09-24T00:00:00.0000000Z,2019-09-23T00:00:21.4400000Z,2019-09-23T23:59:59.4450000Z,72.25,74.12,61.75,66.47,225079.42016512,16165
631,2019-09-24T00:00:00.0000000Z,2019-09-25T00:00:00.0000000Z,2019-09-24T00:00:03.3990000Z,2019-09-24T23:59:59.6730000Z,66.47,67.37,55.2,55.5,472066.53015741,34566
632,2019-09-25T00:00:00.0000000Z,2019-09-26T00:00:00.0000000Z,2019-09-25T00:00:00.1630000Z,2019-09-25T23:59:51.7940000Z,55.49,58.61,53.06,57.53,312923.83060013,23775
633,2019-09-26T00:00:00.0000000Z,2019-09-27T00:00:00.0000000Z,2019-09-26T00:00:04.3430000Z,2019-09-26T23:59:54.7370000Z,57.53,57.63,50.25,55.21,336508.0659399,18872
634,2019-09-27T00:00:00.0000000Z,2019-09-28T00:00:00.0000000Z,2019-09-27T00:00:04.2760000Z,2019-09-27T23:59:37.9860000Z,55.2,56.9,52.61,56.05,152419.06706767,11527
635,2019-09-28T00:00:00.0000000Z,2019-09-29T00:00:00.0000000Z,2019-09-28T00:00:04.6910000Z,2019-09-28T23:59:41.5060000Z,56.05,56.49,53.86,55.53,105111.71677398,8427
636,2019-09-29T00:00:00.0000000Z,2019-09-30T00:00:00.0000000Z,2019-09-29T00:00:06.3390000Z,2019-09-29T23:59:57.5940000Z,55.53,55.66,52.18,53.91,93873.89977389,7484
637,2019-09-30T00:00:00.0000000Z,2019-10-01T00:00:00.0000000Z,2019-09-30T00:00:08.9710000Z,2019-09-30T23:59:49.9070000Z,53.9,56.45,52.51,56.09,143145.09505847,9492
638,2019-10-01T00:00:00.0000000Z,2019-10-02T00:00:00.0000000Z,2019-10-01T00:00:07.5120000Z,2019-10-01T23:59:38.0340000Z,56.09,57.75,54.87,55.8,142133.00701459,10966
639,2019-10-02T00:00:00.0000000Z,2019-10-03T00:00:00.0000000Z,2019-10-02T00:00:15.2500000Z,2019-10-02T23:59:54.7260000Z,55.83,56.71,55.26,56.43,67494.2814941,6551
640,2019-10-03T00:00:00.0000000Z,2019-10-04T00:00:00.0000000Z,2019-10-03T00:00:06.5130000Z,2019-10-03T23:59:08.4800000Z,56.43,57.05,53.62,56.44,128333.98886955,8894
641,2019-10-04T00:00:00.0000000Z,2019-10-05T00:00:00.0000000Z,2019-10-04T00:00:58.2090000Z,2019-10-04T23:59:58.2300000Z,56.62,57.5,55.24,56.51,97069.06067668,7783
642,2019-10-05T00:00:00.0000000Z,2019-10-06T00:00:00.0000000Z,2019-10-05T00:00:13.2690000Z,2019-10-05T23:59:23.7440000Z,56.46,57.45,55.68,56.85,77326.20232318,6025
643,2019-10-06T00:00:00.0000000Z,2019-10-07T00:00:00.0000000Z,2019-10-06T00:00:03.3990000Z,2019-10-06T23:59:34.7500000Z,56.85,56.96,53.03,54.48,97402.99573035,7463
644,2019-10-07T00:00:00.0000000Z,2019-10-08T00:00:00.0000000Z,2019-10-07T00:00:32.5570000Z,2019-10-07T23:59:40.4750000Z,54.49,58.7,53.25,57.56,141269.45029038,10250
645,2019-10-08T00:00:00.0000000Z,2019-10-09T00:00:00.0000000Z,2019-10-08T00:00:14.6230000Z,2019-10-08T23:59:57.5860000Z,57.56,58.5,56.55,57.0,73804.34558849,6448
646,2019-10-09T00:00:00.0000000Z,2019-10-10T00:00:00.0000000Z,2019-10-09T00:00:04.2250000Z,2019-10-09T23:59:51.4180000Z,56.99,60.13,56.6,59.26,124429.77618335,11728
647,2019-10-10T00:00:00.0000000Z,2019-10-11T00:00:00.0000000Z,2019-10-10T00:00:04.4410000Z,2019-10-10T23:59:55.8370000Z,59.29,59.49,57.14,57.77,77295.56402397,7161
648,2019-10-11T00:00:00.0000000Z,2019-10-12T00:00:00.0000000Z,2019-10-11T00:00:04.9560000Z,2019-10-11T23:59:39.3770000Z,57.76,58.64,55.44,55.94,122892.01775848,8681
649,2019-10-12T00:00:00.0000000Z,2019-10-13T00:00:00.0000000Z,2019-10-12T00:00:01.2430000Z,2019-10-12T23:59:22.0090000Z,55.97,56.57,55.53,55.77,51241.35668838,4759
650,2019-10-13T00:00:00.0000000Z,2019-10-14T00:00:00.0000000Z,2019-10-13T00:00:05.7750000Z,2019-10-13T23:59:57.0800000Z,55.79,57.82,55.55,56.48,63758.60651373,6725
651,2019-10-14T00:00:00.0000000Z,2019-10-15T00:00:00.0000000Z,2019-10-14T00:00:17.4290000Z,2019-10-14T23:59:06.3940000Z,56.47,57.34,56.04,56.87,54513.39884413,8632
652,2019-10-15T00:00:00.0000000Z,2019-10-16T00:00:00.0000000Z,2019-10-15T00:00:00.8990000Z,2019-10-15T23:59:42.2320000Z,56.88,57.42,53.45,54.56,124334.20677394,10736
653,2019-10-16T00:00:00.0000000Z,2019-10-17T00:00:00.0000000Z,2019-10-16T00:00:18.2280000Z,2019-10-16T23:59:37.6770000Z,54.56,55.36,51.13,52.51,136954.5386769,10230
654,2019-10-17T00:00:00.0000000Z,2019-10-18T00:00:00.0000000Z,2019-10-17T00:00:01.7630000Z,2019-10-17T23:59:28.9180000Z,52.51,55.2,51.54,54.95,92828.62034721,7862
655,2019-10-18T00:00:00.0000000Z,2019-10-19T00:00:00.0000000Z,2019-10-18T00:00:17.0020000Z,2019-10-18T23:58:22.1870000Z,54.97,55.0,52.12,53.31,69158.62965377,6986
656,2019-10-19T00:00:00.0000000Z,2019-10-20T00:00:00.0000000Z,2019-10-19T00:00:01.4450000Z,2019-10-19T23:59:31.9560000Z,53.31,54.14,52.58,53.81,52701.67254083,4937
657,2019-10-20T00:00:00.0000000Z,2019-10-21T00:00:00.0000000Z,2019-10-20T00:00:45.3630000Z,2019-10-20T23:59:57.6270000Z,53.85,55.59,52.64,54.96,74704.14633596,5876
658,2019-10-21T00:00:00.0000000Z,2019-10-22T00:00:00.0000000Z,2019-10-21T00:00:07.4980000Z,2019-10-21T23:59:55.1330000Z,54.96,55.78,53.75,54.72,84853.62078262,6800
659,2019-10-22T00:00:00.0000000Z,2019-10-23T00:00:00.0000000Z,2019-10-22T00:00:01.7170000Z,2019-10-22T23:59:33.7740000Z,54.7,55.15,53.02,53.42,67071.49910209,6710
660,2019-10-23T00:00:00.0000000Z,2019-10-24T00:00:00.0000000Z,2019-10-23T00:00:15.5600000Z,2019-10-23T23:59:51.1470000Z,53.4,53.45,47.22,49.54,235730.58876283,17360
661,2019-10-24T00:00:00.0000000Z,2019-10-25T00:00:00.0000000Z,2019-10-24T00:00:20.5570000Z,2019-10-24T23:59:45.4040000Z,49.51,50.36,48.4,49.66,129722.3518935,9240
662,2019-10-25T00:00:00.0000000Z,2019-10-26T00:00:00.0000000Z,2019-10-25T00:00:11.2830000Z,2019-10-25T23:59:58.5150000Z,49.68,58.89,49.05,56.95,351081.48269272,19825
663,2019-10-26T00:00:00.0000000Z,2019-10-27T00:00:00.0000000Z,2019-10-26T00:00:04.9340000Z,2019-10-26T23:59:43.2610000Z,56.97,64.4,54.14,56.88,393239.13132424,23501
664,2019-10-27T00:00:00.0000000Z,2019-10-28T00:00:00.0000000Z,2019-10-27T00:00:01.3810000Z,2019-10-27T23:59:58.5490000Z,56.89,62.96,55.77,59.91,276053.56671374,16720
665,2019-10-28T00:00:00.0000000Z,2019-10-29T00:00:00.0000000Z,2019-10-28T00:00:05.1770000Z,2019-10-28T23:59:58.8780000Z,59.91,62.71,57.64,57.83,213878.65899605,15582
666,2019-10-29T00:00:00.0000000Z,2019-10-30T00:00:00.0000000Z,2019-10-29T00:00:10.6490000Z,2019-10-29T23:59:53.6810000Z,57.84,61.05,57.79,59.84,150192.87622201,11192
667,2019-10-30T00:00:00.0000000Z,2019-10-31T00:00:00.0000000Z,2019-10-30T00:00:09.1790000Z,2019-10-30T23:59:55.1950000Z,59.85,61.19,56.82,57.96,129498.57826372,10300
668,2019-10-31T00:00:00.0000000Z,2019-11-01T00:00:00.0000000Z,2019-10-31T00:00:52.1080000Z,2019-10-31T23:59:18.5770000Z,58.04,59.84,57.06,58.37,108454.17153503,8137
669,2019-11-01T00:00:00.0000000Z,2019-11-02T00:00:00.0000000Z,2019-11-01T00:00:00.2470000Z,2019-11-01T23:59:45.1150000Z,58.39,59.0,56.66,58.34,94165.50116484,9290
670,2019-11-02T00:00:00.0000000Z,2019-11-03T00:00:00.0000000Z,2019-11-02T00:00:08.9440000Z,2019-11-02T23:59:55.9870000Z,58.35,59.32,57.86,58.38,60864.98860158,6383
671,2019-11-03T00:00:00.0000000Z,2019-11-04T00:00:00.0000000Z,2019-11-03T00:00:00.0910000Z,2019-11-03T23:59:42.8430000Z,58.38,58.8,57.29,58.34,52649.70859678,6030
672,2019-11-04T00:00:00.0000000Z,2019-11-05T00:00:00.0000000Z,2019-11-04T00:00:09.5480000Z,2019-11-04T23:59:59.5010000Z,58.36,62.85,57.96,61.41,163757.85735329,12835
673,2019-11-05T00:00:00.0000000Z,2019-11-06T00:00:00.0000000Z,2019-11-05T00:00:19.6510000Z,2019-11-05T23:59:46.3440000Z,61.41,64.2,60.79,63.16,154082.64044498,14076
674,2019-11-06T00:00:00.0000000Z,2019-11-07T00:00:00.0000000Z,2019-11-06T00:00:01.9390000Z,2019-11-06T23:59:58.1750000Z,63.18,64.31,62.59,64.16,117437.38182006,9520
675,2019-11-07T00:00:00.0000000Z,2019-11-08T00:00:00.0000000Z,2019-11-07T00:00:00.7520000Z,2019-11-07T23:59:53.7820000Z,64.15,64.32,60.16,61.37,138383.40930077,12234
676,2019-11-08T00:00:00.0000000Z,2019-11-09T00:00:00.0000000Z,2019-11-08T00:00:00.6240000Z,2019-11-08T23:59:05.0820000Z,61.37,62.43,58.68,60.4,303468.04975008,22019
677,2019-11-09T00:00:00.0000000Z,2019-11-10T00:00:00.0000000Z,2019-11-09T00:00:05.2230000Z,2019-11-09T23:59:41.1790000Z,60.3,62.33,60.1,62.04,99714.57655806,10396
678,2019-11-10T00:00:00.0000000Z,2019-11-11T00:00:00.0000000Z,2019-11-10T00:00:17.8680000Z,2019-11-10T23:59:41.8130000Z,62.08,66.19,61.02,63.66,202092.29471312,13713
