,t,RSI_Total,Adv_Total,Hill_Total,Jack_Total,Tiered_Total,Loser_Total,Random_Total,Pred_Total,Insider_Total
0,11855,390725.933725,389787.88223154296,388982.61870000005,367487.41005295096,386432.3913494093,385048.09530000004,395138.8448800944,390546.63271169935,385874.6522400358
0,11856,390674.408725,389720.2321030293,388885.79870000004,367300.55917083105,386506.09180312767,384855.2553000001,394906.73229845497,390487.5224079599,385780.86023320863
0,11857,390762.52372500004,390004.5631792456,389254.44870000007,367500.43465946085,386708.7680508534,384931.41530000005,395339.943678649,390577.12135920604,385919.37387661816
0,11858,390692.73072500003,389959.35151312116,389189.6687000001,367375.6447594951,386690.34293742373,384766.1553000001,395256.4482501944,390517.10852769745,385808.15604152385
0,11859,390710.70772500004,390004.5631792456,389249.36870000005,367423.9435225054,386708.7680508534,384799.33530000004,395339.94176233216,390536.0354211066,385837.86446258554
0,11860,390644.671725,389907.44193658885,389125.68870000006,367391.46979037154,386524.51691655733,384773.0553,395313.69951184036,390489.7275744714,385746.05979864235
0,11861,390661.504725,389994.5163136339,389242.5487000001,367514.1062891657,386487.6666896981,384849.0553,395551.0587721168,390520.11921814515,385782.86466575874
0,11862,390634.56772500003,389917.1540608546,389136.4187000001,367370.0532891099,386542.94202998694,384733.09530000004,395316.3231189905,390481.1105704328,385728.9582925592
0,11863,390671.134725,389907.7766779349,389118.55870000005,367274.23898540664,386727.19316428294,384679.5753,395099.95768023236,390488.2181199203,385766.49568557093
0,11864,390539.20272500004,389639.52089504607,388768.38870000007,367050.9442504405,386487.6666896981,384521.6953,394742.3655843592,390370.3643928926,385564.1071844814
0,11865,390614.165725,389730.27896864107,388881.88870000007,367048.83146331797,386727.19316428294,384526.55530000007,394695.61124101694,390416.6566983611,385663.69546063174
0,11866,390451.760725,389507.2348518766,388586.66870000004,366802.3132668467,386506.09180312767,384278.35530000005,394421.51086544996,390279.312895063,385414.80086945125
0,11867,390440.700725,389407.0993953621,388457.98870000005,366748.96534220304,386450.8164628389,384289.6553000001,394251.9007810044,390261.8033977644,385395.7510157629
0,11868,390458.73072500003,389629.8087707804,388748.7787000001,366938.6518351343,386469.24157626857,384330.77530000004,394739.7386274269,390307.1618830882,385438.72766760975
0,11869,390536.697725,389639.85563639214,388758.41870000004,366890.9506838705,386690.34293742373,384354.3753,394528.6226814245,390345.8856343647,385538.9748163209
0,11870,390610.02972500003,389649.5677606578,388777.3287,366992.7029818797,386708.7680508534,384527.09530000004,394531.2493742974,390403.42669600574,385653.1227210226
0,11871,390597.223725,389568.85655267455,388671.9187000001,366923.7757865808,386690.34293742373,384505.5353000001,394366.88718693436,390383.3220780237,385628.9115952071
0,11872,390566.27772500005,389639.85563639214,388761.3187,366934.616884101,386690.34293742373,384429.77530000004,394528.62377538485,390369.3402053269,385585.5057810245
0,11873,390408.531725,389397.05252975033,388452.8387,366864.2738172719,386229.7151016836,384382.79530000006,394463.01842075924,390259.39379256393,385367.5466365413
0,11874,390345.21372500004,389174.343154332,388157.60870000004,366607.73286605673,386211.2899882541,384226.23530000006,393975.17889944563,390178.1255503186,385253.3294732171
0,11875,390328.379725,389187.06949245546,388178.0687,366678.41163561185,386100.73930767644,384271.67530000006,394121.17212483665,390178.9654109612,385239.3667648269
0,11876,390358.707725,389125.7825330036,388100.3287,366660.1573355246,386119.164421106,384331.6553000001,393962.0594943581,390191.8519178934,385280.59307195194
0,11877,390310.342725,389073.8729564714,388036.3187000001,366675.53064708837,385953.3384002396,384337.7753000001,394019.3107446873,390164.22833117464,385218.0154742632
0,11878,390041.539245,388782.84396984725,387652.42870000005,366365.9900440949,385603.26124507707,384016.73530000006,393726.8400038612,389977.5332174405,384871.25905277435
0,11879,390036.843245,388902.4036748932,387802.72870000004,366379.55063588324,385695.3868122251,383929.6753000001,393901.6973629636,389979.10275195644,384858.6731199352
0,11880,390000.01324500004,388821.69246690994,387695.0187000001,366274.9831746084,385676.96169879555,383848.3153,393737.33430797677,389940.3962328662,384797.55812556174
0,11881,389757.376805,388892.6915506275,387768.31870000006,366043.31208229734,385676.96169879555,383353.95530000003,393899.064823061,389796.2010524136,384495.82523147244
0,11882,389950.136805,388977.0864551607,387880.38870000007,366140.6266421311,385971.7635136692,383564.8953000001,393779.31718662713,389913.2459187566,384743.5922719533
0,11883,390092.494805,389193.76740286336,388161.63870000007,366297.6121128379,386248.1402151133,383693.1353000001,393980.41953866684,390019.92148297525,384939.4593180214
0,11884,390103.793805,389345.81243591016,388349.8387000001,366269.67620211275,386469.24157626857,383558.97530000005,394092.77667903085,390028.7404209166,384949.04399990913
0,11885,390055.011805,389284.52547645825,388264.62870000006,366139.085193156,386487.6666896981,383424.73530000006,393933.6612306612,389981.21118816326,384870.4129600216
0,11886,390064.99280500005,389178.0268508819,388126.49870000005,366062.14258586575,386487.6666896981,383433.59530000004,393691.05482775776,389969.5902313539,384870.8596855176
0,11887,390195.636805,389178.0268508819,388137.9587000001,366234.6993633282,386487.6666896981,383731.55530000007,393691.0591507874,390062.27622557024,385054.7372218984
0,11888,390310.719805,389294.2376007239,388298.79870000004,366470.75344823994,386506.09180312767,383994.21530000004,393936.2936800291,390162.1718197644,385229.4100100261
0,11889,390323.035805,389223.2385170064,388207.2087000001,366426.9368408905,386506.09180312767,384013.03530000005,393774.5562654499,390158.44144749304,385237.6769232774
0,11890,390546.959805,389608.0397910833,388705.67870000005,366690.98840640805,386966.7196388678,384199.4353,394163.6390181548,390330.9264076445,385548.3697825106
0,11891,390616.48080500006,389630.81299481855,388735.87870000006,366716.3201557418,387077.27031944547,384271.0753,394098.5163352662,390371.2987978726,385636.2587388557
0,11892,390539.405805,389559.47916975495,388646.3187000001,366711.38667019334,386874.5940717198,384250.7753000001,394150.51882843365,390327.83018639125,385542.2594479408
0,11893,390490.530805,389556.130214551,388641.4087,366701.1742172614,386800.89361800137,384198.7953,394220.8901704047,390301.1999973223,385481.6204431587
0,11894,390477.778805,389504.5553793648,388571.09870000003,366612.09709151235,386837.7438448606,384133.0153000001,394064.39990222483,390278.7798160175,385452.7962154
0,11895,390302.80980499997,389330.0718839288,388334.5687000001,366333.3954332715,386708.7680508534,383816.05530000007,393803.41946363647,390139.11341930216,385199.26170142676
0,11896,390325.50580499996,389268.7849244769,388255.62870000006,366297.213760675,386727.19316428294,383844.83530000004,393644.3063804846,390142.2945865259,385221.23381626065
0,11897,390366.268805,389242.99750688375,388224.60870000004,366314.9371764049,386745.61827771255,383919.45530000003,393566.0628062313,390164.52747895237,385273.1684399846
0,11898,390358.85280500003,389233.2853826181,388212.2187,366311.2171423622,386727.19316428294,383916.2553000001,393563.43857288314,390159.71876306087,385263.634980065
0,11899,390404.85780500004,389126.78675704176,388077.24870000005,366281.85563601274,386727.19316428294,384007.2753000001,393320.8333620192,390173.6552008173,385314.78441192774
0,11900,390388.044805,389091.287215183,388029.4387000001,366229.60685183306,386727.19316428294,383964.2953000001,393239.96389461576,390155.49313175434,385286.58687066444
0,11901,390358.734805,389304.28446633567,388304.87870000006,366371.1450718657,386727.19316428294,383925.2553000001,393725.1763910961,390172.10306323896,385272.5363882734
0,11902,390273.079805,389136.49888130743,388077.4287000001,366101.7259097747,386745.61827771255,383693.0153,393323.45298941695,390079.71208517463,385128.40646528464
0,11903,390169.341805,388984.78858960664,387871.24870000005,365850.61459743127,386727.19316428294,383451.59530000004,392997.3499245242,389981.63124615094,384965.16768169287
0,11904,389944.690805,388816.33352188626,387651.34870000003,365711.51169232314,386340.26578226127,383231.85530000005,393023.10765486315,389837.990152652,384672.50295961875
0,11905,389906.29180500004,388793.560318151,387623.87870000006,365727.28640044766,386229.7151016836,383231.1953000001,393088.23136758344,389819.6974102608,384628.41729073605
0,11906,389890.590805,388790.2113629471,387621.87870000006,365760.89072085044,386156.0146479652,383254.8753000001,393158.6038072872,389816.60266998503,384614.4697022601
0,11907,389860.256805,388851.49832239904,387700.1487000001,365786.9839954626,386137.58953453565,383208.6753000001,393317.71663769643,389808.0026880908,384581.7473300636
0,11908,389974.697805,389083.585080737,388021.5487000001,366263.18600800703,385971.7635136692,383634.8153,394021.9247325306,389949.37285833,384791.7623819925
0,11909,390020.582805,389199.795830579,388176.31870000006,366407.84231864335,385990.1886270988,383739.65530000004,394267.15697200014,390000.1756091652,384869.04104744736
0,11910,389963.297805,389083.585080737,388020.5487000001,366248.12869758275,385971.7635136692,383608.8153,394021.9243553029,389941.2850752396,384775.7172217499
0,11911,389868.567805,389012.5859970194,387919.56870000006,366062.92394534906,385971.7635136692,383383.49530000007,393860.1833985553,389861.61041974905,384633.32008032256
0,11912,389967.249805,389129.1314882075,388069.09870000003,366120.36426772235,386192.8648748244,383443.99530000007,393891.67451937724,389926.18962607416,384761.35998556466
0,11913,390107.579805,389384.66093297285,388397.12870000006,366250.3724516205,386542.94202998694,383512.7553000001,394103.2727561167,390029.61601686734,384950.7553258369
0,11914,390107.577805,389303.9497249896,388292.7187,366196.3610667458,386524.51691655733,383517.1953,393938.91094598133,390017.5991819756,384942.5893602641
0,11915,389984.87080499995,389055.4529319781,387957.60870000004,365823.9943609013,386524.51691655733,383204.89530000003,393372.8245081768,389886.9060739756,384738.1467009139
0,11916,389998.481805,389384.66093297285,388387.5587000001,366106.27399086,386542.94202998694,383263.93530000007,394103.2691460475,389952.21593269194,384797.20314231474
0,11917,390253.756805,389765.44376915373,388907.8987000001,366779.9813398876,386524.51691655733,383910.83530000004,394990.2116268305,390202.3486571689,385207.27062914666
0,11918,390248.343805,389729.944227295,388861.0887,366742.7898661322,386524.51691655733,383893.85530000005,394909.3425366548,390192.2743711964,385195.118248126
0,11919,390301.716805,389972.4125925907,389169.12870000006,366818.3608980143,386782.4685045718,383837.49530000007,395188.6868672746,390242.44752313045,385271.1796426437
0,11920,390277.088805,390043.41167630826,389259.63870000007,366845.9156101055,386782.4685045718,383790.59530000004,395350.4238744479,390238.9140883583,385245.5839563305
0,11921,390497.501805,390149.91030188464,389417.97870000004,367227.1664610709,386782.4685045718,384307.1953,395593.0379011236,390414.01316344284,385569.4099193384
0,11922,390434.26980500005,390104.36389441416,389364.22870000004,367276.63287672494,386561.36714341654,384336.8153000001,395723.28577546513,390387.30852841446,385500.33232226176
0,11923,390380.398805,389978.44102030643,389197.0187000001,367127.5035665247,386524.51691655733,384227.47530000005,395475.42928378604,390331.3347390209,385412.7179388751
0,11924,390482.848805,390104.6986357602,389358.61870000005,367183.84568360494,386764.04339114216,384282.85530000005,395509.5445172432,390397.8579958923,385545.15685275925
0,11925,390485.52780499996,390220.9093856022,389509.5987000001,367271.43478773313,386782.4685045718,384289.1553000001,395754.7753270197,390417.9816650786,385561.6243608945
0,11926,390374.68180499994,390034.03429338866,389246.5887,366823.94196954306,386966.7196388678,383862.1353000001,395134.060250155,390284.7179873231,385360.29857010936
0,11927,390407.910805,390069.53383524745,389295.8387000001,366897.8732807338,386966.7196388678,383942.55530000007,395214.9302607664,390314.52927543654,385411.6011421221
0,11928,390277.427805,389782.18854517327,388913.0887000001,366539.536074733,386893.01918514946,383667.3753000001,394638.34761384636,390180.21252316155,385199.83135075925
0,11929,390252.35580500006,389640.19037773815,388725.5487000001,366386.25298658415,386893.01918514946,383591.6553000001,394314.87113997503,390137.4917232706,385146.4082786037
0,11930,390245.762805,389617.4171740029,388700.8687000001,366444.0369907925,386782.4685045718,383663.53530000005,394379.9959051606,390141.8953205424,385147.088606798
0,11931,390413.383805,389785.20275903115,388935.50870000006,366821.71811483416,386764.04339114216,384082.71530000004,394781.72201910696,390292.4739991308,385406.5832319314
0,11932,390460.70080500003,389927.53566781234,389115.12870000006,366847.4316227829,386966.7196388678,384044.41530000005,394891.4563633604,390327.0580873854,385467.7665144239
0,11933,390454.484805,389830.4144251556,388997.1887000001,366899.9718524845,386782.4685045718,384167.3753000001,394865.2162781557,390327.3962383459,385468.0610702735
0,11934,390435.211805,389872.6118774222,389043.0787000001,366795.87351814687,386929.8694120087,384009.0753,394805.3386329635,390303.6887624259,385429.16643985227
0,11935,390461.385805,389827.73495264375,388977.4287000001,366649.52657647233,387114.1205463047,383913.09530000004,394508.10373434634,390292.58236893424,385438.82719480555
0,11936,390347.83880499995,389614.40296014503,388699.3287,366476.2515923507,386911.444298579,383791.0753,394236.6293764147,390198.5374895533,385275.35967149236
0,11937,390397.35780500004,389630.4782534725,388726.5287000001,366583.8490929144,386874.5940717198,383936.0753000001,394312.2519501615,390240.8576820916,385351.3986111283
0,11938,390443.29180500004,389772.47642090765,388915.8987000001,366764.68705913966,386874.5940717198,384059.3753000001,394635.7291143595,390298.38181868335,385434.1843265279
0,11939,390368.414805,389597.99292547157,388688.1487000001,366618.18788642413,386745.61827771255,383970.6953,394374.7519878305,390229.87697437644,385321.52631948504
0,11940,390469.045805,389833.7633803595,388999.0887,366864.86220103933,386856.1689582902,384141.09530000004,394794.8438007291,390329.59638932865,385480.4041427252
0,11941,390382.520805,389781.85380382725,388932.1787000001,366835.2958123726,386690.34293742373,384071.8153,394852.09395709785,390278.7062134583,385371.2955803327
0,11942,390383.752805,389823.71651474776,388989.73870000005,366915.2319723262,386635.06759713497,384125.03530000005,395005.9598561275,390293.4701555289,385384.81009048445
0,11943,390336.939805,389759.08060009195,388904.0787,366841.5838149298,386579.7922568461,384054.7753000001,394917.2174321647,390255.444558535,385317.1014604972
0,11944,390380.167805,389484.79638948746,388548.9287000001,366652.26989327406,386598.21737027576,384102.5753000001,394272.8915620672,390235.78332256316,385340.76928433526
0,11945,390494.947805,389640.19037773815,388746.82870000013,366706.6725524133,386893.01918514946,384144.93530000007,394314.8791673809,390309.6310702619,385487.84928856726
0,11946,390670.238805,389937.247792078,389145.24870000005,367118.11787064845,386985.14475229743,384508.59530000004,394894.08728495607,390475.2679599285,385761.78066544567
0,11947,390770.70580500003,389966.7189062211,389179.4087000001,367075.64008675975,387243.0963403119,384531.83530000004,394688.2197075708,390521.21163318015,385876.92299233295
0,11948,390862.53180500004,390134.8392325953,389397.5287000001,367196.2587609523,387427.34747460793,384613.39530000003,394876.20044774085,390594.0860068932,386006.18944971653
0,11949,390892.85880499997,390115.74972541,389366.8387,366938.22023816244,387593.1734954744,384545.23530000006,394657.2106096543,390592.63393606164,386027.13351230184
0,11950,391000.91680500004,390248.0357685795,389549.9187000001,366768.50023249676,387574.7483820448,384823.9353,394978.06584159326,390694.71514742245,386198.26124526194
0,11951,390873.28891500004,390089.6275664709,389348.06870000006,366559.6578406539,387408.9223611783,384846.45530000003,394792.71079841495,390658.0144641177,386140.78346953954
0,11952,390788.183915,390008.5816171416,389245.84870000003,366549.2303220178,387187.82100002305,384815.9353,394842.08895638265,390607.80815989745,386032.9185254394
0,11953,390839.970915,390073.2175317974,389332.33870000014,366579.9382305157,387243.0963403119,384907.7753000001,394930.8316934446,390652.5478385644,386113.94463842816
0,11954,390750.383915,390018.2937414072,389253.3287000001,366532.28070774704,387206.2461134527,384691.47530000005,394844.71133754274,390572.87729861157,385963.67024856765
0,11955,390714.535915,389969.7331200789,389191.48870000005,366530.14593240933,387114.1205463047,384678.33530000004,394831.5902122968,390549.83021216205,385917.7679165961
0,11956,390604.023915,389740.32583425276,388890.79870000004,366345.61170777626,386948.2945254382,384531.17530000006,394484.49501963827,390450.75660592096,385752.22964236577
0,11957,390544.8609150001,389523.9796278962,388607.5387000001,366118.7299212412,386874.5940717198,384442.5753000001,394069.6527673964,390384.07079235034,385658.9497036686
0,11958,390642.728915,389582.2523734902,388687.7087,366116.6456562155,386985.14475229743,384613.35530000005,394085.4003667232,390459.9554345654,385809.6937474011
0,11959,390625.057915,389717.88737186353,388858.8387,366252.77782944567,387040.4200925862,384505.67530000006,394335.8778966318,390452.20061477413,385770.9390834522
0,11960,390815.696915,389961.0252198514,389158.4687000001,366132.3442442742,387703.724176052,384414.4553000001,394187.7407708177,390545.95206458936,385981.73643924674
0,11961,390813.914915,390002.8879307719,389215.69870000007,366221.3773735909,387648.4488357632,384459.09530000004,394341.6065453622,390558.04655250086,385989.9560465184
0,11962,390834.764915,390044.75064169243,389275.38870000007,366310.61518990784,387593.1734954744,384567.6953,394495.473247887,390590.0406077807,386037.646747987
0,11963,390841.952915,390054.46276595816,389287.75870000006,366311.04261563136,387611.59860890394,384570.3753000001,394498.09747369064,390594.66620358056,386046.8593047018
0,11964,390846.127915,390080.2501835512,389322.7187,366355.78620612714,387593.1734954744,384598.1953,394576.34253422107,390604.32052624074,386058.1426123339
0,11965,390874.971915,390119.0986806139,389372.2087,366357.4967410823,387666.8739491928,384609.17530000006,394586.83944120794,390622.90380199085,386095.15329079545
0,11966,390904.703915,390206.50779900496,389479.73870000005,366361.02738942317,387832.6999700592,384534.49530000007,394610.45603997534,390633.79499508487,386117.09469230665
0,11967,390923.655915,390206.50779900496,389481.79870000004,366361.19879398437,387832.6999700592,384588.0553,394610.45681706443,390650.4588604421,386150.1477224065
0,11968,390848.323915,390070.5380592856,389311.36870000005,366355.4436506232,387574.7483820448,384622.03530000005,394573.71869318973,390607.94597056916,386065.2961190666
0,11969,390807.953915,389941.266229974,389145.25870000006,366262.7675447338,387464.1977014672,384616.9753000001,394396.2358106204,390574.0397952761,386013.47414395615
0,11970,390895.438915,390076.9012283473,389327.81870000006,366399.8507636603,387519.47304175596,384806.47530000005,394646.7176522417,390658.74516045244,386158.11566158076
0,11971,391053.031915,390290.23322084604,389610.7087,366540.4673807289,387722.1492894816,385053.03530000005,394918.1938170941,390791.53757141647,386398.43950245617
0,11972,391088.650915,390438.59455734293,389810.2887000001,366765.0435128987,387666.8739491928,385198.53530000005,395314.6675864432,390849.3839465183,386473.9229604558
0,11973,390995.29891500005,390312.33694188925,389649.48870000005,366759.4878105535,387427.34747460793,385163.95530000003,395280.5526547681,390789.3320936691,386354.32017476583
0,11974,391018.388915,390241.33785817167,389559.80870000005,366667.41944171436,387427.34747460793,385232.4353,395118.8159606938,390801.0567467873,386393.23334408045
0,11975,391071.78391500004,390267.1252757648,389600.11870000005,366711.5635581639,387408.9223611783,385399.35530000005,395197.06303939264,390853.9885838461,386490.35825901065
0,11976,390988.474915,390160.62665018847,389452.7787000001,366575.99267450406,387408.9223611783,385168.7553000001,394954.4531622218,390767.87131406716,386343.02905867196
0,11977,391052.598915,390160.62665018847,389459.74870000005,366575.79732111294,387408.9223611783,385349.97530000005,394954.45579149906,390824.2534216108,386454.86382556317
0,11978,391013.040915,390231.625733906,389547.63870000007,366666.11604473897,387408.9223611783,385234.95530000003,395116.19181033573,390798.0490019929,386387.22981941415
0,11979,391083.917915,390328.4122352167,389682.0387000001,366801.2216338767,387390.4972477488,385448.05530000007,395356.17724668304,390874.9298006061,386516.20072169986
0,11980,391051.5789150001,390292.9126933579,389632.4287000001,366756.0414367656,387390.4972477488,385358.2753000001,395275.30710026977,390842.20638068265,386459.1218919998
0,11981,391005.447915,390125.1271083297,389408.5287000001,366530.61120258435,387408.9223611783,385218.33530000004,394873.585037749,390778.50630109257,386371.9522878724
0,11982,390917.540915,390089.6275664709,389352.87870000006,366485.408790963,387408.9223611783,384971.5153000001,394792.7126128803,390696.92378080136,386217.9606903067
0,11983,390681.16691499995,389711.52420280175,388853.60870000004,366207.09329515975,387095.6954328751,384612.95530000003,394262.8831700747,390492.16286630253,385858.1462388606
0,11984,390602.329915,389640.19037773815,388763.6587000001,366247.55897344416,386893.01918514946,384582.5153000001,394314.88551612344,390445.7732323795,385757.88933545107
0,11985,390492.062915,389526.993841754,388612.86870000005,365481.4371096087,386745.61827771255,384413.5753,394213.02072583535,390358.0868998947,385591.48979629384
0,11986,390492.027915,389501.2064241609,388578.35870000004,365374.98651438556,386764.04339114216,384397.45530000003,394134.7758350573,390352.0727419971,385587.42681077094
0,11987,390490.564915,389372.2693361953,388405.6687000001,365208.3818458639,386856.1689582902,384313.2153000001,393743.55132835516,390320.86945680494,385564.8655607226
0,11988,390579.823915,389598.3276668176,388703.7887000001,365493.4861343864,386948.2945254382,384469.23530000006,394161.0187456977,390412.3231111947,385707.31050513877
0,11989,390589.93591500004,389666.31253667735,388786.00870000006,365576.41534203244,387077.27031944547,384374.3753000001,394179.386677838,390409.35223732295,385701.68105188204
0,11990,390586.666915,389559.81391110097,388647.36870000005,365440.9122284904,387077.27031944547,384369.97530000005,393936.7800825484,390393.61148628575,385693.9447456543
0,11991,390703.741915,389673.01044708514,388798.8987000001,365580.8979179711,387224.6712268823,384558.15530000004,394038.6451519849,390487.28386749106,385872.21770339104
0,11992,390638.556915,389566.51182150876,388653.5287000001,365445.3700521685,387224.6712268823,384378.77530000004,393796.0360179527,390417.10243011685,385756.49746873026
0,11993,390579.478915,389485.80061352556,388543.3287,365343.1654445024,387206.2461134527,384232.6753,393631.6720236688,390358.2740589586,385655.4300253526
0,11994,390579.478915,389485.80061352556,388543.3287,365343.1654445024,387206.2461134527,384232.6753,393631.6720236688,390358.2740589586,385655.4300253526
0,11995,390649.044915,389566.51182150876,388654.6687000001,365445.3742449734,387224.6712268823,384408.41530000005,393796.0364479923,390426.32418084855,385774.7889514069
0,11996,390641.764915,389556.79969724314,388642.2887000001,365433.52488247084,387206.2461134527,384405.47530000005,393793.4122184164,390421.67075783585,385765.41594308964
0,11997,390592.72591499996,389546.75283163134,388636.17870000005,365426.8496587777,386985.14475229743,384473.65530000004,394004.5294960326,390411.7629050998,385721.80821003515
0,11998,390563.593915,389498.19221030304,388575.06870000006,365367.60575180524,386893.01918514946,384479.49530000007,393991.4086461629,390394.6248059763,385687.6188450407
0,11999,390540.454915,389526.993841754,388618.12870000006,365408.3266908577,386745.61827771255,384550.33530000004,394213.02271005313,390400.7086024569,385675.88733917015
0,12000,390524.20591500006,389617.0824326569,388742.5387000001,365520.2914534641,386579.7922568461,384655.0553,394593.75076621404,390423.1235065628,385680.85255465045
0,12001,390584.072915,389946.2904336516,389175.48870000005,365938.0467138233,386598.21737027576,384792.09530000004,395324.19653576775,390512.6665176728,385788.04447677924
0,12002,390505.279915,389707.50576490577,388855.84870000003,365633.80618450855,386616.6424837053,384563.0753,394760.73549317283,390411.6694395014,385642.5543708961
0,12003,390488.990915,389562.15864226676,388669.43870000006,365450.3744747797,386542.94202998694,384592.41530000005,394507.632639728,390391.26199628646,385625.4050618241
0,12004,390415.515915,389516.94697614224,388603.7687000001,365393.20797349745,386524.51691655733,384404.0153000001,394424.1368755407,390324.0643957417,385499.9070341138
0,12005,390388.30191499996,389259.0728002112,388255.74870000005,365061.15492680063,386708.7680508534,384166.8953000001,393641.6868662552,390240.29452977265,385412.4253109765
0,12006,390366.591915,389265.770710619,388253.9087000001,365066.51612728636,386856.1689582902,383967.6953,393500.9397838379,390199.0653035324,385346.6167521113
0,12007,390414.517915,389469.05583750596,388524.09870000003,365325.5758479538,386837.7438448606,384111.09530000004,393983.5307403758,390268.6332425847,385437.59525393316
0,12008,390352.419915,389188.0737164937,388159.6587000001,364970.8060444024,386708.7680508534,384068.71530000004,393479.9477541513,390200.16705816274,385348.48900313576
0,12009,390393.899915,389178.36159222794,388152.5787,364958.85957476485,386690.34293742373,384203.5753,393477.3255238823,390238.3343876909,385424.15534410457
0,12010,390421.596915,389323.708714867,388340.2287000001,365142.22466258856,386764.04339114216,384206.47530000005,393730.42884508945,390268.7725071403,385461.2006518775
0,12011,390545.230915,389530.67753830395,388608.09870000003,365400.0913560578,387021.99497915665,384305.7753000001,393928.9065903256,390362.3226356748,385631.64952938573
0,12012,390487.955915,389353.17982901004,388371.3987000001,365174.2321146564,387021.99497915665,384151.97530000005,393524.5601397934,390290.51858062285,385528.3679496393
0,12013,390487.955915,389353.17982901004,388371.3987000001,365174.2321146564,387021.99497915665,384151.97530000005,393524.5601397934,390290.51858062285,385528.3679496393
0,12014,390337.465915,388949.6237890939,387836.1487000001,364662.684003236,386929.8694120087,383830.97530000005,392702.7461097107,390123.786322675,385275.7420065723
0,12015,390324.343915,388972.0622514831,387868.9687000001,364693.1980343998,386837.7438448606,383878.83530000004,392851.3635571331,390129.30290430144,385270.83140329446
0,12016,390303.60091499996,389078.5608770594,388004.99870000005,364828.69154862524,386837.7438448606,383815.3753000001,393093.96916785836,390123.9306997161,385236.6898412889
0,12017,390394.573915,389282.18074529245,388269.05870000005,365083.86024538917,387021.99497915665,383891.29530000006,393362.81867001613,390199.83326508926,385364.149390282
0,12018,390419.114915,389201.8042786553,388157.13870000007,364977.66423335427,387206.2461134527,383792.3753000001,392984.7148849262,390183.01390115556,385370.3221507456
0,12019,390389.22791500005,389279.16653143463,388257.4087000001,365077.26493557286,387150.97077316383,383755.97530000005,393219.44832749804,390174.6877021513,385330.2038849232
0,12020,390441.542915,389324.3781975591,388320.7787000001,365134.4161706872,387169.3958865935,383884.5753000001,393302.9432240615,390223.2800161322,385418.7980440754
0,12021,390376.16391500004,389279.16653143463,388255.98870000005,365077.2597129562,387150.97077316383,383719.05530000007,393219.44779183465,390163.20096001186,385307.4197573786
0,12022,390338.29391500005,389301.6049938238,388286.11870000005,365107.7638505716,387058.84520601586,383696.97530000005,393368.0642245145,390146.9574456135,385259.34767304803
0,12023,390271.866915,389227.2569549024,388186.44870000007,365014.7178173848,386985.14475229743,383581.3953000001,393276.69695609447,390091.0429394987,385156.11242354795
0,12024,390161.35791500006,389072.19770799764,387978.2087000001,364819.3565715074,386893.01918514946,383362.09530000004,393020.9663082718,389989.486314152,384977.96334186575
0,12025,390164.66991500003,389072.19770799764,387978.56870000006,364819.3578955511,386893.01918514946,383371.45530000003,393020.96644407377,389992.39844596206,384983.7395995531
0,12026,390037.885915,388916.80371974694,387779.36870000005,364627.8983762635,386598.21737027576,383295.29530000006,392978.97834836406,389908.0469264254,384815.80088700564
0,12027,390055.884915,388962.0153858714,387839.00870000006,364685.0358928144,386616.6424837053,383326.91530000005,393062.4718378682,389926.4663191527,384844.5465984528
0,12028,390055.884915,388962.0153858714,387839.00870000006,364685.0358928144,386616.6424837053,383326.91530000005,393062.4718378682,389926.4663191527,384844.5465984528
0,12029,390076.102915,388949.28904774785,387818.5487000001,364666.48775059514,386727.19316428294,383281.47530000005,392916.4786124772,389925.4936745448,384858.509306843
0,12030,390013.758815,388868.9125811106,387703.2087,364560.2791601455,386911.444298579,383093.6353000001,392538.3735372685,389881.009058416,384809.80761927675
0,12031,389980.739815,388804.27666645485,387618.75870000006,364479.20953469456,386856.1689582902,383054.83530000004,392449.6315697511,389852.7737586992,384761.513633183
0,12032,390184.26581500005,388982.1091170948,387859.0887000001,364701.2136484871,387058.84520601586,383394.91530000005,392640.2402476456,390009.8635691431,385057.877024069
0,12033,390114.49581500003,388759.3997416764,387563.25870000006,364418.21876626334,387040.4200925862,383222.7553000001,392152.4004999954,389923.7656414281,384934.0327645992
0,12034,390147.96181500005,388904.4121229694,387762.12870000006,364605.4935984968,386911.444298579,383425.47530000005,392619.24719567195,389989.0434426482,385016.2668908359
0,12035,390127.59981499997,389039.7123799968,387944.22870000004,364780.78632225085,386764.04339114216,383511.11530000006,393083.4680057429,390014.10369217716,385018.68975529016
0,12036,390104.229815,389194.4368855554,388149.4287000001,364980.0048656976,386653.4927105646,383559.47530000005,393552.9366487677,390035.14722259814,385013.22367037606
0,12037,390041.106815,389129.80097089964,388062.13870000007,364898.9247950134,386598.21737027576,383446.83530000004,393464.1936099236,389983.93843860243,384919.36142919323
0,12038,390080.20681500004,389058.80188718205,387973.3087000001,364808.60261416226,386598.21737027576,383537.4153000001,393302.45723649283,390002.5389584942,384971.91298471414
0,12039,390073.316815,389058.80188718205,387972.6587000001,364808.6002235279,386598.21737027576,383520.5153000001,393302.4569912948,389997.2809427261,384961.48363055644
0,12040,390045.636815,388987.80280346447,387877.5287000001,364718.25487191277,386598.21737027576,383447.29530000006,393140.7182413295,389965.0729034324,384912.95067654864
